sample_id,total_units,reserved_units,share_percent,current_construction_cost,construction_cost_growth,next_year_estimated_construction_cost,required_next_year_amount,total_scheduled_amount,total_due_amount,total_paid_amount,unpaid_amount,due_unpaid_amount,payment_completion_ratio,due_payment_completion_ratio,unpaid_amount_ratio,due_unpaid_amount_ratio,total_payments,paid_on_time_count,paid_late_count,unpaid_count,overdue_count,average_delay_days,max_delay_days,general_inflation_rate,usd_growth,risk_score,risk_label
113,60,1,1.6667,70000000000.0,41.2717,98890169301.32,137347457.36,554391425.85,484328626.71,358884678.16,195506747.69,125443948.55,0.6473,0.741,0.3527,0.259,16,9,4,2,1,7.59,15,48.5347,126.348,42.1227,medium
114,48,1,2.0833,70000000000.0,35.9994,95199576380.74,165277042.33,986589841.87,882649037.35,736049761.54,250540080.32,146599275.81,0.7461,0.8339,0.2539,0.1661,16,13,1,2,0,3.53,14,42.2243,94.3343,24.5624,low
115,24,1,4.1667,220000000000.0,40.8878,309953136559.94,1076226168.61,2092475851.43,1791442517.74,528032728.65,1564443122.78,1263409789.09,0.2523,0.2948,0.7477,0.7052,8,1,2,1,4,68.81,177,52.961,73.619,100.0,high
116,24,1,4.1667,70000000000.0,71.6801,120176049626.42,417277950.09,783666819.36,620604222.22,556765211.53,226901607.83,63839010.7,0.7105,0.8971,0.2895,0.1029,10,5,3,2,0,13.39,31,25.1043,88.9657,33.515,low
117,24,1,4.1667,300000000000.0,37.084,411252010383.77,1427958369.39,6274614779.9,5001055818.04,2910737832.04,3363876947.85,2090317985.99,0.4639,0.582,0.5361,0.418,13,3,4,3,3,63.27,104,42.4285,128.0851,84.7813,high
118,36,1,2.7778,90000000000.0,65.4321,148888889932.43,344650208.18,1121167880.77,984297153.78,854139940.44,267027940.32,130157213.34,0.7618,0.8678,0.2382,0.1322,16,12,2,2,0,5.32,12,32.638,60.8631,23.9845,low
119,24,1,4.1667,120000000000.0,43.5121,172214553545.58,597967199.81,1653088625.26,1654827936.42,882218003.69,770870621.57,772609932.73,0.5337,0.5331,0.4663,0.4669,9,3,3,0,3,41.18,111,25.2278,73.7906,89.8589,high
120,16,1,6.25,220000000000.0,54.4499,339789766621.53,1769738367.82,3560997669.97,2449657944.41,1836235384.94,1724762285.03,613422559.47,0.5157,0.7496,0.4843,0.2504,7,2,2,2,1,27.3,48,33.4852,142.2138,63.779,medium
121,30,2,6.6667,70000000000.0,46.6321,102642451516.53,570235841.76,1062602801.4,1085428712.88,821022601.19,241580200.21,264406111.69,0.7727,0.7564,0.2273,0.2436,7,4,2,0,1,39.8,59,52.9583,117.5633,57.8897,medium
122,30,1,3.3333,120000000000.0,74.0622,208874620257.58,580207278.49,1646549712.47,1316089635.64,1196016502.2,450533210.27,120073133.44,0.7264,0.9088,0.2736,0.0912,11,6,3,2,0,9.78,18,46.8764,53.8914,37.1901,medium
123,36,1,2.7778,70000000000.0,63.7623,114633625481.11,265355614.54,590547459.01,402565792.31,217552729.22,372994729.79,185013063.09,0.3684,0.5404,0.6316,0.4596,9,2,2,3,2,25.06,73,37.2022,165.32,86.9229,high
124,12,1,8.3333,220000000000.0,47.8085,325178616442.43,2258184836.41,9551770508.2,8322846112.4,8110497560.97,1441272947.23,212348551.43,0.8491,0.9745,0.1509,0.0255,15,12,1,2,0,0.7,9,66.8251,110.119,9.0,low
125,24,1,4.1667,120000000000.0,37.3229,164787511116.73,572178858.04,972382439.87,822967110.67,793989245.57,178393194.31,28977865.11,0.8165,0.9648,0.1835,0.0352,7,6,0,1,0,1.81,3,35.2036,53.6097,9.0,low
126,30,1,3.3333,160000000000.0,34.237,214779194715.04,596608874.21,2818220776.52,2803219603.28,2516191609.51,302029167.01,287027993.77,0.8928,0.8976,0.1072,0.1024,16,12,3,0,1,5.51,11,37.4152,15.0,21.5295,low
127,16,1,6.25,120000000000.0,34.3097,161171646304.6,839435657.84,3359858291.88,3222229975.62,3241993492.89,117864798.99,0.0,0.9649,1.0,0.0351,0.0,15,12,2,1,0,0.74,8,44.0473,79.7163,9.0,low
128,30,1,3.3333,160000000000.0,57.7825,252451962009.58,701255450.03,1353305660.2,1173021712.69,1059072003.25,294233656.95,113949709.45,0.7826,0.9029,0.2174,0.0971,8,6,1,1,0,2.31,10,56.3724,70.3853,15.9812,low
129,20,1,5.0,120000000000.0,42.4913,170989585679.14,712456607.0,2300345986.88,1885778940.77,1505880395.43,794465591.46,379898545.34,0.6546,0.7985,0.3454,0.2015,12,5,3,2,2,14.55,65,52.5216,36.987,52.0743,medium
130,36,1,2.7778,120000000000.0,61.4221,193706489414.63,448394651.42,758648258.5,653496019.52,596210976.96,162437281.54,57285042.55,0.7859,0.9123,0.2141,0.0877,8,6,1,1,0,8.67,19,51.0427,58.5965,9.0644,low
131,12,1,8.3333,120000000000.0,53.963,184755644637.27,1283025309.98,4389688363.47,3939505082.61,3469297279.17,920391084.29,470207803.43,0.7903,0.8806,0.2097,0.1194,14,11,2,1,0,10.2,14,29.1649,87.723,27.727,low
132,36,1,2.7778,160000000000.0,46.997,235195210915.2,544433358.6,898708149.19,633112699.75,531931939.98,366776209.21,101180759.77,0.5919,0.8402,0.4081,0.1598,7,3,2,2,0,15.25,21,41.4756,104.9255,39.4116,medium
133,24,1,4.1667,120000000000.0,53.3842,184061049097.11,639100864.92,2545161186.32,2231625044.7,1964192257.36,580968928.96,267432787.34,0.7717,0.8802,0.2283,0.1198,13,10,1,2,0,5.13,14,37.2687,127.7341,19.5952,low
134,12,1,8.3333,160000000000.0,75.3138,280502125574.12,1947931427.6,5678047926.9,4944049637.64,4619991992.8,1058055934.09,324057644.84,0.8137,0.9345,0.1863,0.0655,15,10,3,2,0,5.33,15,43.4493,81.2053,29.8095,low
135,24,1,4.1667,70000000000.0,50.6041,105422852951.15,366051572.75,793864037.21,658056684.17,605095656.55,188768380.66,52961027.61,0.7622,0.9195,0.2378,0.0805,10,7,1,2,0,11.42,15,51.2326,66.6164,9.1502,low
136,24,1,4.1667,90000000000.0,61.0587,144952854795.12,503308523.59,1979282367.13,1731922834.48,1583512854.11,395769513.01,148409980.37,0.8,0.9143,0.2,0.0857,14,10,1,2,1,7.54,17,29.4898,157.3847,24.5432,low
137,48,1,2.0833,70000000000.0,82.75,127925030178.82,222092066.28,526863275.02,482082199.63,453776416.76,73086858.26,28305782.87,0.8613,0.9413,0.1387,0.0587,11,9,1,1,0,2.82,9,56.9745,168.6849,22.0473,low
138,20,1,5.0,70000000000.0,67.5827,117307860662.05,488782752.76,1111023725.56,1019137381.33,1023533356.18,87490369.38,0.0,0.9213,1.0,0.0787,0.0,10,9,0,1,0,0.4,3,60.0544,91.9662,13.3091,low
139,16,1,6.25,90000000000.0,62.938,146644163778.18,763771686.34,2454849117.8,2065676013.23,2023644640.43,431204477.38,42031372.8,0.8243,0.9797,0.1757,0.0203,11,9,0,2,0,1.25,0,37.4551,100.3253,9.0,low
140,30,1,3.3333,300000000000.0,72.0907,516271963576.93,1434088787.71,5203321365.48,4377703523.55,1386387155.99,3816934209.49,2991316367.56,0.2664,0.3167,0.7336,0.6833,15,4,4,2,5,40.28,93,52.1431,80.7613,87.8036,high
141,36,1,2.7778,220000000000.0,52.9869,336571183425.35,779099961.63,1191871958.09,1168332236.9,1141087613.14,50784344.94,27244623.76,0.9574,0.9767,0.0426,0.0233,7,5,2,0,0,7.54,12,50.0683,66.3151,13.2917,low
142,20,1,5.0,160000000000.0,63.0505,260880847630.1,1087003531.79,4266678538.32,4198427537.67,3847122459.08,419556079.24,351305078.59,0.9017,0.9163,0.0983,0.0837,15,11,3,0,1,7.3,10,37.7819,135.7815,27.5898,low
143,36,1,2.7778,220000000000.0,61.6321,355590518132.76,823126199.38,1317902853.38,935319121.73,784508872.44,533393980.94,150810249.29,0.5953,0.8388,0.4047,0.1612,7,4,1,2,0,6.21,29,50.1003,141.2995,40.7844,medium
144,16,1,6.25,220000000000.0,45.1176,319258736203.0,1662805917.72,8097157764.22,8336430579.78,7982689756.17,114468008.04,353740823.61,0.9859,0.9576,0.0141,0.0424,15,12,2,0,1,11.98,14,38.466,110.9046,17.0,low
145,12,2,16.6667,120000000000.0,37.8707,165444792468.73,2297844339.84,8724744483.81,7163924060.1,5583468271.47,3141276212.33,1580455788.63,0.64,0.7794,0.36,0.2206,12,5,4,2,1,14.67,29,56.0541,98.4838,37.3825,medium
146,24,1,4.1667,160000000000.0,72.067,275307147348.88,955927594.96,1904871636.46,1547512875.85,1367104328.82,537767307.64,180408547.03,0.7177,0.8834,0.2823,0.1166,10,7,1,2,0,3.12,9,31.2514,119.706,27.5839,low
147,24,1,4.1667,160000000000.0,32.1165,211386407612.79,733980581.99,4285036010.04,3693405751.06,2772009060.39,1513026949.65,921396690.67,0.6469,0.7505,0.3531,0.2495,15,6,7,2,0,11.4,24,47.7147,15.0,35.6349,medium
148,16,1,6.25,160000000000.0,68.7171,269947430801.11,1405976202.09,4178793057.27,3763406716.16,3739442129.54,439350927.72,23964586.61,0.8949,0.9936,0.1051,0.0064,15,14,0,1,0,1.17,1,37.7513,70.2586,9.0,low
149,48,1,2.0833,120000000000.0,79.8305,215796566754.98,374646817.28,501557416.14,419376838.69,402289930.88,99267485.26,17086907.8,0.8021,0.9593,0.1979,0.0407,7,5,1,1,0,5.49,7,36.6612,146.8651,23.118,low
150,20,1,5.0,300000000000.0,34.3575,403072586603.65,1679469110.85,4413801321.47,3226332218.29,3402031065.54,1011770255.93,0.0,0.7708,1.0,0.2292,0.0,8,6,0,2,0,1.05,3,42.5732,76.3408,9.0,low
151,16,1,6.25,90000000000.0,97.0079,177307081263.1,923474381.58,1831191285.09,1570510650.54,1608187515.56,223003769.54,0.0,0.8782,1.0,0.1218,0.0,12,10,0,2,0,0.66,0,63.4732,111.6554,9.0,low
152,16,1,6.25,120000000000.0,59.8323,191798719525.46,998951664.2,2998069442.21,2562085945.49,2499035963.1,499033479.11,63049982.39,0.8335,0.9754,0.1665,0.0246,13,11,0,2,0,1.54,2,43.4624,121.7868,10.4138,low
153,12,2,16.6667,220000000000.0,68.3069,370275222859.9,5142711428.61,8872182750.05,7524496858.42,6617703830.09,2254478919.96,906793028.33,0.7459,0.8795,0.2541,0.1205,7,5,1,1,0,2.08,14,43.3516,92.1651,20.5985,low
154,24,1,4.1667,90000000000.0,72.3884,155149542162.52,538713688.06,2020147297.69,1774596638.24,1630654842.05,389492455.64,143941796.19,0.8072,0.9189,0.1928,0.0811,16,11,3,2,0,7.19,17,61.5541,139.2358,23.2948,low
155,20,1,5.0,90000000000.0,62.1397,145925769220.09,608024038.42,2186876571.42,1967993851.67,1198042466.56,988834104.86,769951385.11,0.5478,0.6088,0.4522,0.3912,15,7,4,1,3,14.92,17,40.4636,83.758,64.0729,medium
156,20,1,5.0,70000000000.0,18.0,82600000000.0,344166666.67,815754802.07,808526626.09,247795542.9,567959259.17,560731083.19,0.3038,0.3065,0.6962,0.6935,8,3,2,0,3,53.35,59,52.1407,120.9582,96.9336,high
157,24,1,4.1667,160000000000.0,24.4873,199179637468.76,691595963.43,2602043896.11,2277701940.19,2103402826.25,498641069.86,174299113.94,0.8084,0.9235,0.1916,0.0765,11,8,2,1,0,11.67,15,43.5972,119.9987,9.0,low
158,20,1,5.0,90000000000.0,41.9758,127778209974.32,532409208.23,1965914915.67,1717917962.57,1664982739.48,300932176.18,52935223.08,0.8469,0.9692,0.1531,0.0308,14,10,2,2,0,2.6,9,33.3343,127.8041,14.4012,low
159,36,1,2.7778,120000000000.0,56.995,188393964140.45,436097139.21,543630137.51,437755070.84,422277333.64,121352803.87,15477737.2,0.7768,0.9646,0.2232,0.0354,6,4,1,1,0,6.84,14,45.667,118.7428,18.3334,low
160,20,1,5.0,160000000000.0,38.8505,222160851473.3,925670214.47,2550233489.14,2475729719.4,2418536285.54,131697203.6,57193433.85,0.9484,0.9769,0.0516,0.0231,8,7,1,0,0,3.84,9,60.4254,108.94,9.0,low
161,16,1,6.25,160000000000.0,66.1524,265843819671.63,1384603227.46,5497223279.47,4686677182.11,2880342601.88,2616880677.59,1806334580.24,0.524,0.6146,0.476,0.3854,15,8,3,2,2,40.49,62,26.1493,15.0,56.5037,medium
162,20,1,5.0,120000000000.0,21.7262,146071492263.48,608631217.76,2489203380.12,2031733282.45,2007770597.57,481432782.55,23962684.88,0.8066,0.9882,0.1934,0.0118,12,9,1,2,0,10.94,13,48.4475,104.2612,12.1167,low
163,36,2,5.5556,300000000000.0,57.3924,472177276936.03,2186005911.74,2927457660.17,2355260157.23,2063845939.08,863611721.09,291414218.15,0.705,0.8763,0.295,0.1237,6,4,1,1,0,3.81,19,48.9212,146.7071,32.3582,low
164,30,1,3.3333,120000000000.0,77.9809,213577114796.45,593269763.32,1672038103.51,1303958283.6,732569800.78,939468302.74,571388482.82,0.4381,0.5618,0.5619,0.4382,14,3,5,3,3,38.2,102,39.4072,125.7234,85.7082,high
165,20,1,5.0,300000000000.0,27.7617,383284977180.32,1597020738.25,4183997456.05,3811735132.02,3430502325.65,753495130.4,381232806.37,0.8199,0.9,0.1801,0.1,9,7,1,1,0,4.59,14,62.7968,152.1774,12.8982,low
166,30,1,3.3333,160000000000.0,30.0066,208010629162.96,577807303.23,1037011825.41,860369703.31,792272261.09,244739564.32,68097442.22,0.764,0.9209,0.236,0.0791,7,5,1,1,0,2.71,12,32.3728,89.2672,12.3889,low
167,24,1,4.1667,160000000000.0,86.4162,298265847266.94,1035645303.01,3213888229.57,2561736290.09,1478412574.71,1735475654.86,1083323715.38,0.46,0.5771,0.54,0.4229,16,2,6,3,5,68.16,89,38.389,93.2885,90.9936,high
168,20,1,5.0,160000000000.0,63.1517,261042748203.0,1087678117.51,4352209542.39,3510148256.2,1612428561.85,2739780980.53,1897719694.35,0.3705,0.4594,0.6295,0.5406,16,2,5,3,6,44.11,109,37.5383,112.4154,92.4066,high
169,24,2,8.3333,120000000000.0,79.3009,215161037933.47,1494173874.54,3076435112.71,1951372370.99,1668332148.87,1408102963.84,283040222.12,0.5423,0.855,0.4577,0.145,8,2,2,3,1,18.56,30,45.2263,55.7206,52.174,medium
170,30,1,3.3333,90000000000.0,43.4821,129133889364.14,358705248.23,980785620.58,782671014.42,621935989.79,358849630.79,160735024.64,0.6341,0.7946,0.3659,0.2054,9,3,3,2,1,35.29,57,51.558,63.6051,45.8289,medium
171,48,2,4.1667,120000000000.0,36.7123,164054713208.15,569634420.86,1029585516.77,723105470.01,625824057.3,403761459.47,97281412.71,0.6078,0.8655,0.3922,0.1345,7,4,1,2,0,6.83,19,55.9547,108.0012,28.6604,low
172,48,1,2.0833,220000000000.0,57.7686,347090899629.69,602588367.41,1680641278.34,1498942329.97,1442757599.15,237883679.18,56184730.82,0.8585,0.9625,0.1415,0.0375,13,12,0,1,0,1.48,2,50.5727,89.1545,9.0,low
173,48,1,2.0833,70000000000.0,55.8661,109106238735.46,189420553.36,392621851.23,238394086.43,192940276.15,199681575.08,45453810.28,0.4914,0.8093,0.5086,0.1907,8,2,2,3,1,32.93,58,48.9961,147.5414,55.4773,medium
174,36,1,2.7778,220000000000.0,64.906,362793143244.65,839798942.7,1100617895.38,907042434.24,222586761.79,878031133.59,684455672.44,0.2022,0.2454,0.7978,0.7546,6,0,2,1,3,65.16,69,34.4877,86.9495,100.0,high
175,16,1,6.25,160000000000.0,58.553,253684774793.05,1321274868.71,3816457785.32,2611075420.2,1708758710.66,2107699074.65,902316709.54,0.4477,0.6544,0.5523,0.3456,10,3,3,3,1,16.7,19,54.3059,174.9822,62.7371,medium
176,36,2,5.5556,160000000000.0,49.4834,239173372841.04,1107284133.52,2269986432.35,1914042927.8,1888782224.37,381204207.98,25260703.43,0.8321,0.9868,0.1679,0.0132,8,7,0,1,0,0.65,0,40.1146,136.4252,9.0,low
177,30,1,3.3333,90000000000.0,76.5159,158864294818.52,441289707.83,1037819613.29,859465306.23,697153434.92,340666178.37,162311871.31,0.6717,0.8111,0.3283,0.1889,12,5,5,2,0,18.59,29,41.1113,134.4312,41.2442,medium
178,30,1,3.3333,90000000000.0,49.0759,134168288063.05,372689689.06,1145333068.99,1021882699.23,1035026925.71,110306143.27,0.0,0.9037,1.0,0.0963,0.0,14,11,2,1,0,5.5,9,43.8349,85.8211,9.0,low
179,48,1,2.0833,90000000000.0,66.4141,149772699898.66,260022048.44,568003027.05,429270108.42,362716214.71,205286812.34,66553893.71,0.6386,0.845,0.3614,0.155,9,4,3,2,0,12.86,18,37.2022,160.582,40.1267,medium
180,30,1,3.3333,90000000000.0,27.434,114690567718.9,318584910.33,1463233918.92,1248993858.26,1167852009.51,295381909.41,81141848.75,0.7981,0.935,0.2019,0.065,12,9,1,2,0,2.68,19,28.0552,45.1177,9.0,low
181,24,2,8.3333,160000000000.0,58.9788,254366089825.13,1766431179.34,5671132470.05,4707094738.5,4410454548.5,1260677921.54,296640190.0,0.7777,0.937,0.2223,0.063,12,9,1,2,0,5.29,9,50.4699,66.5598,9.0,low
182,48,2,4.1667,90000000000.0,45.1826,130664344723.91,453695641.4,984413221.29,750791772.68,615804991.33,368608229.96,134986781.35,0.6256,0.8202,0.3744,0.1798,9,4,2,2,1,32.07,40,51.234,149.8855,44.8771,medium
183,36,1,2.7778,160000000000.0,33.0848,212935719569.4,492906758.26,2198770004.49,1996402223.08,971303418.92,1227466585.57,1025098804.16,0.4417,0.4865,0.5583,0.5135,14,5,3,1,5,54.2,66,54.5218,89.364,89.3427,high
184,36,1,2.7778,90000000000.0,44.6032,130142880433.34,301256667.67,1459187594.3,1255232690.26,1064957841.66,394229752.64,190274848.61,0.7298,0.8484,0.2702,0.1516,15,12,1,2,0,10.05,19,34.9245,71.4224,30.4764,low
185,36,1,2.7778,220000000000.0,57.5449,346598774520.68,802311978.06,2637894106.94,2230220828.87,1777970248.11,859923858.83,452250580.76,0.674,0.7972,0.326,0.2028,13,6,4,2,1,6.1,35,50.6918,101.6491,35.8934,medium
186,16,1,6.25,220000000000.0,46.7388,322825374815.9,1681382160.5,5515706089.2,5165790228.92,5107335906.42,408370182.78,58454322.5,0.926,0.9887,0.074,0.0113,11,10,0,1,0,0.76,2,45.605,68.4855,9.0,low
187,12,1,8.3333,220000000000.0,42.0079,312417299647.03,2169564580.88,4694168496.78,3964568860.14,3569297871.31,1124870625.47,395270988.83,0.7604,0.9003,0.2396,0.0997,8,5,2,1,0,18.57,32,28.7932,66.2124,23.6872,low
188,16,1,6.25,120000000000.0,32.0364,158443720859.72,825227712.81,2920050769.63,2550246043.23,2283185909.4,636864860.22,267060133.83,0.7819,0.8953,0.2181,0.1047,11,7,2,1,1,15.75,22,52.9128,80.6542,30.0294,low
189,60,2,3.3333,120000000000.0,79.141,214969208443.5,597136690.12,2466101061.53,2299072580.64,2203418978.98,262682082.55,95653601.65,0.8935,0.9584,0.1065,0.0416,16,12,3,1,0,6.42,18,61.4414,83.0456,26.4323,low
190,24,1,4.1667,90000000000.0,47.6795,132911571722.98,461498512.93,628874715.94,615587071.23,582444772.65,46429943.29,33142298.58,0.9262,0.9462,0.0738,0.0538,6,5,1,0,0,10.76,19,57.1951,59.3894,10.4299,low
191,24,1,4.1667,160000000000.0,36.6666,218666584040.98,759258972.36,2034773381.72,1521561327.25,1100863049.37,933910332.35,420698277.89,0.541,0.7235,0.459,0.2765,9,3,3,2,1,39.19,63,47.0404,122.8479,61.7803,medium
192,20,1,5.0,300000000000.0,44.689,434066876899.33,1808611987.08,4220126591.55,3669231261.55,3411558658.98,808567932.57,257672602.57,0.8084,0.9298,0.1916,0.0702,8,6,1,1,0,3.32,17,56.0547,112.6938,9.0,low
193,24,1,4.1667,120000000000.0,65.2301,198276167778.13,688458915.9,2010480964.89,1686119873.6,589157146.75,1421323818.14,1096962726.85,0.293,0.3494,0.707,0.6506,14,2,3,2,7,57.49,64,38.6445,110.6262,100.0,high
194,24,1,4.1667,220000000000.0,43.7105,316163117105.43,1097788601.06,2848953778.48,2604809216.95,2569033033.52,279920744.96,35776183.43,0.9017,0.9863,0.0983,0.0137,9,8,0,1,0,1.3,0,47.6412,95.2755,9.0,low
195,30,1,3.3333,220000000000.0,63.4324,359551353805.69,998753760.57,1132582145.75,928790078.03,904578703.04,228003442.71,24211374.99,0.7987,0.9739,0.2013,0.0261,6,5,0,1,0,1.93,0,48.8645,95.8136,9.0,low
196,12,1,8.3333,90000000000.0,47.4256,132683039422.05,921409995.99,2200843495.09,1797658238.44,1650802738.48,550040756.61,146855499.96,0.7501,0.9183,0.2499,0.0817,10,6,2,2,0,5.47,30,51.3891,85.6627,25.9451,low
197,30,2,6.6667,90000000000.0,51.2503,136125276650.08,756251536.94,2397934360.69,2025932911.16,2024796773.39,373137587.3,1136137.77,0.8444,0.9994,0.1556,0.0006,11,8,1,2,0,4.49,12,39.1868,95.4163,11.7027,low
198,24,1,4.1667,90000000000.0,48.4692,133622297093.51,463966309.35,1881426897.84,1511005381.69,881270248.15,1000156649.7,629735133.55,0.4684,0.5832,0.5316,0.4168,14,4,5,3,2,14.14,30,57.4856,48.5322,56.8201,medium
199,30,3,10.0,160000000000.0,61.1276,257804172234.31,2148368101.95,6239727899.16,4253844077.42,2164086215.13,4075641684.03,2089757862.3,0.3468,0.5087,0.6532,0.4913,10,2,3,3,2,62.69,72,36.0502,91.2756,82.5644,high
200,12,1,8.3333,90000000000.0,43.5434,129189017256.99,897145953.17,2235667867.74,2026605395.85,1038546111.54,1197121756.2,988059284.31,0.4645,0.5125,0.5355,0.4875,10,4,3,1,2,39.23,52,43.7641,106.6387,77.3013,high
201,20,1,5.0,300000000000.0,61.7262,485178734351.73,2021578059.8,7119790481.15,5925721696.55,1233267836.69,5886522644.46,4692453859.85,0.1732,0.2081,0.8268,0.7919,16,1,4,3,8,101.09,134,34.8458,19.0772,100.0,high
202,36,1,2.7778,70000000000.0,21.6236,85136550189.15,197075347.66,688003120.32,650037349.76,600044892.02,87958228.3,49992457.74,0.8722,0.9231,0.1278,0.0769,13,9,3,1,0,7.69,17,48.4156,132.4928,27.4588,low
203,24,2,8.3333,220000000000.0,53.4003,337480750021.48,2343616319.59,5931446707.49,5417462259.65,5330839380.53,600607326.96,86622879.12,0.8987,0.984,0.1013,0.016,10,8,1,1,0,11.16,17,45.6249,140.6145,9.0,low
204,30,1,3.3333,70000000000.0,56.9735,109881440094.34,305226222.48,619449718.39,617671755.42,531447620.22,88002098.17,86224135.21,0.8579,0.8604,0.1421,0.1396,8,6,2,0,0,3.64,10,40.1762,85.9697,21.944,low
205,24,1,4.1667,220000000000.0,50.5738,331262371698.92,1150216568.4,3468135313.33,3081472491.0,3019861143.13,448274170.2,61611347.87,0.8707,0.98,0.1293,0.02,12,10,1,1,0,1.29,8,26.1106,55.3779,9.0,low
206,36,1,2.7778,70000000000.0,46.9105,102837336593.28,238049390.26,653945587.42,580974596.72,476012756.77,177932830.65,104961839.95,0.7279,0.8193,0.2721,0.1807,11,6,3,1,1,8.43,23,54.7444,71.7521,36.7951,medium
207,30,1,3.3333,160000000000.0,53.5018,245602942864.63,682230396.85,3097417725.72,2741609837.66,2474794432.71,622623293.01,266815404.96,0.799,0.9027,0.201,0.0973,15,9,3,2,1,10.88,17,55.7153,112.1667,24.8398,low
208,30,1,3.3333,160000000000.0,87.3311,299729759910.12,832582666.42,2365416144.63,1986855588.7,965620853.5,1399795291.13,1021234735.2,0.4082,0.486,0.5918,0.514,15,2,6,2,5,47.86,104,58.8065,79.9818,88.67,high
209,36,1,2.7778,300000000000.0,22.3396,367018796610.72,849580547.71,2126250335.03,1780911778.19,589421659.2,1536828675.83,1191490118.99,0.2772,0.331,0.7228,0.669,6,1,2,1,2,52.36,98,47.1193,107.8565,94.1285,high
210,30,1,3.3333,120000000000.0,42.5848,171101802733.59,475282785.37,807423199.81,685387486.17,585894839.33,221528360.48,99492646.84,0.7256,0.8548,0.2744,0.1452,6,4,1,1,0,18.44,22,38.2092,75.013,37.6434,medium
211,60,1,1.6667,220000000000.0,38.1217,303867752444.49,422038545.06,1096832344.75,1137411396.94,1091348183.03,5484161.72,46063213.91,0.995,0.9595,0.005,0.0405,10,9,1,0,0,3.84,5,55.0408,136.853,9.0,low
212,36,1,2.7778,90000000000.0,23.2949,110965426270.97,256864412.66,485865012.81,400889645.09,360041854.99,125823157.82,40847790.1,0.741,0.8981,0.259,0.1019,6,3,2,1,0,5.61,15,46.1872,105.298,34.8677,low
213,30,1,3.3333,70000000000.0,42.8128,99968982363.39,277691617.68,515350066.84,523273116.73,171507607.57,343842459.27,351765509.16,0.3328,0.3278,0.6672,0.6722,7,1,3,0,3,114.24,123,40.7598,18.4446,100.0,high
214,30,2,6.6667,70000000000.0,78.1848,124729377300.82,692940985.0,2130645093.88,2065910416.35,2030274566.46,100370527.43,35635849.9,0.9529,0.9828,0.0471,0.0172,16,14,1,1,0,2.29,4,52.4739,69.549,11.3095,low
215,36,1,2.7778,160000000000.0,29.7178,207548507234.56,480436359.34,1330762376.45,1165679739.62,879592396.32,451169980.13,286087343.3,0.661,0.7546,0.339,0.2454,10,5,3,1,1,14.2,25,59.5274,185.0,55.4115,medium
216,36,1,2.7778,300000000000.0,49.2949,447884810799.05,1036770395.37,1602012458.27,1291832425.57,1233540545.7,368471912.58,58291879.87,0.77,0.9549,0.23,0.0451,6,5,0,1,0,0.57,3,43.9053,85.1615,9.0,low
